# curie_map:
#   <http: http://w3id.org/sssom/unknown_prefix/<http/
#   <https: http://w3id.org/sssom/unknown_prefix/<https/
#   DECIPHER: http://w3id.org/sssom/unknown_prefix/decipher/
#   DOID: http://purl.obolibrary.org/obo/DOID_
#   EFO: http://www.ebi.ac.uk/efo/EFO_
#   GARD: http://purl.obolibrary.org/obo/GARD_
#   HP: http://purl.obolibrary.org/obo/HP_
#   ICD10CM: http://purl.bioontology.org/ontology/ICD10CM/
#   ICD9: http://w3id.org/sssom/unknown_prefix/icd9/
#   MEDGEN: http://w3id.org/sssom/unknown_prefix/medgen/
#   MESH: http://id.nlm.nih.gov/mesh/
#   MONDO: http://purl.obolibrary.org/obo/MONDO_
#   MedDRA: http://w3id.org/sssom/unknown_prefix/meddra/
#   NCIT: http://purl.obolibrary.org/obo/NCIT_
#   OMIM: https://omim.org/entry/
#   OMIMPS: https://www.omim.org/phenotypicSeries/PS
#   ORDO: http://www.orpha.net/ORDO/Orphanet_
#   Orphanet: http://w3id.org/sssom/unknown_prefix/orphanet/
#   SCTID: http://snomed.info/id/
#   UMLS: http://linkedlifedata.com/resource/umls/id/
#   oio: http://www.geneontology.org/formats/oboInOwl#
#   owl: http://www.w3.org/2002/07/owl#
#   rdf: http://www.w3.org/1999/02/22-rdf-syntax-ns#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   semapv: https://w3id.org/semapv/vocab/
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: https://w3id.org/sssom/
# license: https://w3id.org/sssom/license/unspecified
# mapping_set_id: temp
subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	subject_source	object_source
MONDO:0012850	hypophosphatemic nephrolithiasis/osteoporosis 1	oio:hasDbXref	DOID:0080077		semapv:UnspecifiedMatching	MONDO	DOID
MONDO:0012850	hypophosphatemic nephrolithiasis/osteoporosis 1	oio:hasDbXref	MESH:C567363		semapv:UnspecifiedMatching	MONDO	MESH
MONDO:0012850	hypophosphatemic nephrolithiasis/osteoporosis 1	oio:hasDbXref	MESH:C567363		semapv:UnspecifiedMatching	MONDO	MESH
MONDO:0012850	hypophosphatemic nephrolithiasis/osteoporosis 1	oio:hasDbXref	OMIM:612286		semapv:UnspecifiedMatching	MONDO	OMIM
MONDO:0012850	hypophosphatemic nephrolithiasis/osteoporosis 1	oio:hasDbXref	OMIM:612286		semapv:UnspecifiedMatching	MONDO	OMIM
MONDO:0012850	hypophosphatemic nephrolithiasis/osteoporosis 1	oio:hasDbXref	UMLS:C2676786		semapv:UnspecifiedMatching	MONDO	UMLS
MONDO:0012850	hypophosphatemic nephrolithiasis/osteoporosis 1	oio:hasDbXref	UMLS:C2676786		semapv:UnspecifiedMatching	MONDO	UMLS
MONDO:0012850	hypophosphatemic nephrolithiasis/osteoporosis 1	skos:exactMatch	<http://identifiers.org/mesh/C567363>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0012850	hypophosphatemic nephrolithiasis/osteoporosis 1	skos:exactMatch	<http://identifiers.org/mesh/C567363>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0012850	hypophosphatemic nephrolithiasis/osteoporosis 1	skos:exactMatch	<http://linkedlifedata.com/resource/umls/id/C2676786>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0012850	hypophosphatemic nephrolithiasis/osteoporosis 1	skos:exactMatch	<http://linkedlifedata.com/resource/umls/id/C2676786>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0012850	hypophosphatemic nephrolithiasis/osteoporosis 1	skos:exactMatch	DOID:0080077		semapv:UnspecifiedMatching	MONDO	DOID
MONDO:0012850	hypophosphatemic nephrolithiasis/osteoporosis 1	skos:exactMatch	DOID:0080077		semapv:UnspecifiedMatching	MONDO	DOID
MONDO:0012850	hypophosphatemic nephrolithiasis/osteoporosis 1	skos:exactMatch	OMIM:612286		semapv:UnspecifiedMatching	MONDO	OMIM
MONDO:0012850	hypophosphatemic nephrolithiasis/osteoporosis 1	skos:exactMatch	OMIM:612286		semapv:UnspecifiedMatching	MONDO	OMIM
MONDO:0012851	hypophosphatemic nephrolithiasis/osteoporosis 2	oio:hasDbXref	DOID:0080078		semapv:UnspecifiedMatching	MONDO	DOID
MONDO:0012851	hypophosphatemic nephrolithiasis/osteoporosis 2	oio:hasDbXref	DOID:0080078		semapv:UnspecifiedMatching	MONDO	DOID
MONDO:0012851	hypophosphatemic nephrolithiasis/osteoporosis 2	oio:hasDbXref	MESH:C567362		semapv:UnspecifiedMatching	MONDO	MESH
MONDO:0012851	hypophosphatemic nephrolithiasis/osteoporosis 2	oio:hasDbXref	MESH:C567362		semapv:UnspecifiedMatching	MONDO	MESH
MONDO:0012851	hypophosphatemic nephrolithiasis/osteoporosis 2	oio:hasDbXref	OMIM:612287		semapv:UnspecifiedMatching	MONDO	OMIM
MONDO:0012851	hypophosphatemic nephrolithiasis/osteoporosis 2	oio:hasDbXref	OMIM:612287		semapv:UnspecifiedMatching	MONDO	OMIM
MONDO:0012851	hypophosphatemic nephrolithiasis/osteoporosis 2	oio:hasDbXref	UMLS:C2676782		semapv:UnspecifiedMatching	MONDO	UMLS
MONDO:0012851	hypophosphatemic nephrolithiasis/osteoporosis 2	oio:hasDbXref	UMLS:C2676782		semapv:UnspecifiedMatching	MONDO	UMLS
MONDO:0012851	hypophosphatemic nephrolithiasis/osteoporosis 2	skos:exactMatch	<http://identifiers.org/mesh/C567362>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0012851	hypophosphatemic nephrolithiasis/osteoporosis 2	skos:exactMatch	<http://identifiers.org/mesh/C567362>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0012851	hypophosphatemic nephrolithiasis/osteoporosis 2	skos:exactMatch	<http://linkedlifedata.com/resource/umls/id/C2676782>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0012851	hypophosphatemic nephrolithiasis/osteoporosis 2	skos:exactMatch	<http://linkedlifedata.com/resource/umls/id/C2676782>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0012851	hypophosphatemic nephrolithiasis/osteoporosis 2	skos:exactMatch	DOID:0080078		semapv:UnspecifiedMatching	MONDO	DOID
MONDO:0012851	hypophosphatemic nephrolithiasis/osteoporosis 2	skos:exactMatch	DOID:0080078		semapv:UnspecifiedMatching	MONDO	DOID
MONDO:0012851	hypophosphatemic nephrolithiasis/osteoporosis 2	skos:exactMatch	OMIM:612287		semapv:UnspecifiedMatching	MONDO	OMIM
MONDO:0012851	hypophosphatemic nephrolithiasis/osteoporosis 2	skos:exactMatch	OMIM:612287		semapv:UnspecifiedMatching	MONDO	OMIM
MONDO:0012911	pseudohypoparathyroidism type 1C	oio:hasDbXref	GARD:0010681		semapv:UnspecifiedMatching	MONDO	GARD
MONDO:0012911	pseudohypoparathyroidism type 1C	oio:hasDbXref	MESH:C548076		semapv:UnspecifiedMatching	MONDO	MESH
MONDO:0012911	pseudohypoparathyroidism type 1C	oio:hasDbXref	OMIM:612462		semapv:UnspecifiedMatching	MONDO	OMIM
MONDO:0012911	pseudohypoparathyroidism type 1C	oio:hasDbXref	Orphanet:79444		semapv:UnspecifiedMatching	MONDO	Orphanet
MONDO:0012911	pseudohypoparathyroidism type 1C	oio:hasDbXref	SCTID:717792007		semapv:UnspecifiedMatching	MONDO	SCTID
MONDO:0012911	pseudohypoparathyroidism type 1C	oio:hasDbXref	UMLS:C2932716		semapv:UnspecifiedMatching	MONDO	UMLS
MONDO:0012911	pseudohypoparathyroidism type 1C	skos:exactMatch	<http://identifiers.org/mesh/C548076>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0012911	pseudohypoparathyroidism type 1C	skos:exactMatch	<http://identifiers.org/snomedct/717792007>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0012911	pseudohypoparathyroidism type 1C	skos:exactMatch	<http://linkedlifedata.com/resource/umls/id/C2932716>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0012911	pseudohypoparathyroidism type 1C	skos:exactMatch	OMIM:612462		semapv:UnspecifiedMatching	MONDO	OMIM
MONDO:0012911	pseudohypoparathyroidism type 1C	skos:exactMatch	ORDO:79444		semapv:UnspecifiedMatching	MONDO	ORDO
MONDO:0012912	pseudopseudohypoparathyroidism	oio:hasDbXref	DOID:4183		semapv:UnspecifiedMatching	MONDO	DOID
MONDO:0012912	pseudopseudohypoparathyroidism	oio:hasDbXref	GARD:0007860		semapv:UnspecifiedMatching	MONDO	GARD
MONDO:0012912	pseudopseudohypoparathyroidism	oio:hasDbXref	ICD9:275.49		semapv:UnspecifiedMatching	MONDO	ICD9
MONDO:0012912	pseudopseudohypoparathyroidism	oio:hasDbXref	MESH:D011556		semapv:UnspecifiedMatching	MONDO	MESH
MONDO:0012912	pseudopseudohypoparathyroidism	oio:hasDbXref	NCIT:C129722		semapv:UnspecifiedMatching	MONDO	NCIT
MONDO:0012912	pseudopseudohypoparathyroidism	oio:hasDbXref	OMIM:612463		semapv:UnspecifiedMatching	MONDO	OMIM
MONDO:0012912	pseudopseudohypoparathyroidism	oio:hasDbXref	Orphanet:665		semapv:UnspecifiedMatching	MONDO	Orphanet
MONDO:0012912	pseudopseudohypoparathyroidism	oio:hasDbXref	Orphanet:79445		semapv:UnspecifiedMatching	MONDO	Orphanet
MONDO:0012912	pseudopseudohypoparathyroidism	oio:hasDbXref	SCTID:237659007		semapv:UnspecifiedMatching	MONDO	SCTID
MONDO:0012912	pseudopseudohypoparathyroidism	oio:hasDbXref	UMLS:C0033835		semapv:UnspecifiedMatching	MONDO	UMLS
MONDO:0012912	pseudopseudohypoparathyroidism	skos:exactMatch	<http://identifiers.org/mesh/D011556>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0012912	pseudopseudohypoparathyroidism	skos:exactMatch	<http://identifiers.org/snomedct/237659007>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0012912	pseudopseudohypoparathyroidism	skos:exactMatch	<http://linkedlifedata.com/resource/umls/id/C0033835>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0012912	pseudopseudohypoparathyroidism	skos:exactMatch	DOID:4183		semapv:UnspecifiedMatching	MONDO	DOID
MONDO:0012912	pseudopseudohypoparathyroidism	skos:exactMatch	NCIT:C129722		semapv:UnspecifiedMatching	MONDO	NCIT
MONDO:0012912	pseudopseudohypoparathyroidism	skos:exactMatch	OMIM:612463		semapv:UnspecifiedMatching	MONDO	OMIM
MONDO:0012912	pseudopseudohypoparathyroidism	skos:exactMatch	ORDO:79445		semapv:UnspecifiedMatching	MONDO	ORDO
MONDO:0012913	Wilms tumor, aniridia, genitourinary anomalies, intellectual disability, and obesity syndrome	oio:hasDbXref	MESH:C567292		semapv:UnspecifiedMatching	MONDO	MESH
MONDO:0012913	Wilms tumor, aniridia, genitourinary anomalies, intellectual disability, and obesity syndrome	oio:hasDbXref	NCIT:C122804		semapv:UnspecifiedMatching	MONDO	NCIT
MONDO:0012913	Wilms tumor, aniridia, genitourinary anomalies, intellectual disability, and obesity syndrome	oio:hasDbXref	OMIM:612469		semapv:UnspecifiedMatching	MONDO	OMIM
MONDO:0012913	Wilms tumor, aniridia, genitourinary anomalies, intellectual disability, and obesity syndrome	oio:hasDbXref	UMLS:C2675904		semapv:UnspecifiedMatching	MONDO	UMLS
MONDO:0012913	Wilms tumor, aniridia, genitourinary anomalies, intellectual disability, and obesity syndrome	skos:exactMatch	<http://identifiers.org/mesh/C567292>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0012913	Wilms tumor, aniridia, genitourinary anomalies, intellectual disability, and obesity syndrome	skos:exactMatch	<http://linkedlifedata.com/resource/umls/id/C2675904>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0012913	Wilms tumor, aniridia, genitourinary anomalies, intellectual disability, and obesity syndrome	skos:exactMatch	NCIT:C122804		semapv:UnspecifiedMatching	MONDO	NCIT
MONDO:0012913	Wilms tumor, aniridia, genitourinary anomalies, intellectual disability, and obesity syndrome	skos:exactMatch	OMIM:612469		semapv:UnspecifiedMatching	MONDO	OMIM
MONDO:0013005	EAST syndrome	oio:hasDbXref	DOID:0060484		semapv:UnspecifiedMatching	MONDO	DOID
MONDO:0013005	EAST syndrome	oio:hasDbXref	GARD:0010514		semapv:UnspecifiedMatching	MONDO	GARD
MONDO:0013005	EAST syndrome	oio:hasDbXref	MESH:C557674		semapv:UnspecifiedMatching	MONDO	MESH
MONDO:0013005	EAST syndrome	oio:hasDbXref	OMIM:612780		semapv:UnspecifiedMatching	MONDO	OMIM
MONDO:0013005	EAST syndrome	oio:hasDbXref	Orphanet:199343		semapv:UnspecifiedMatching	MONDO	Orphanet
MONDO:0013005	EAST syndrome	oio:hasDbXref	SCTID:721207002		semapv:UnspecifiedMatching	MONDO	SCTID
MONDO:0013005	EAST syndrome	oio:hasDbXref	UMLS:C2748572		semapv:UnspecifiedMatching	MONDO	UMLS
MONDO:0013005	EAST syndrome	skos:exactMatch	<http://identifiers.org/mesh/C557674>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0013005	EAST syndrome	skos:exactMatch	<http://identifiers.org/snomedct/721207002>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0013005	EAST syndrome	skos:exactMatch	<http://linkedlifedata.com/resource/umls/id/C2748572>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0013005	EAST syndrome	skos:exactMatch	DOID:0060484		semapv:UnspecifiedMatching	MONDO	DOID
MONDO:0013005	EAST syndrome	skos:exactMatch	OMIM:612780		semapv:UnspecifiedMatching	MONDO	OMIM
MONDO:0013005	EAST syndrome	skos:exactMatch	ORDO:199343		semapv:UnspecifiedMatching	MONDO	ORDO
MONDO:0013127	asphyxiating thoracic dystrophy 3	oio:hasDbXref	DOID:0050549		semapv:UnspecifiedMatching	MONDO	DOID
MONDO:0013127	asphyxiating thoracic dystrophy 3	oio:hasDbXref	DOID:0110087		semapv:UnspecifiedMatching	MONDO	DOID
MONDO:0013127	asphyxiating thoracic dystrophy 3	oio:hasDbXref	GARD:0004834		semapv:UnspecifiedMatching	MONDO	GARD
MONDO:0013127	asphyxiating thoracic dystrophy 3	oio:hasDbXref	GARD:0004835		semapv:UnspecifiedMatching	MONDO	GARD
MONDO:0013127	asphyxiating thoracic dystrophy 3	oio:hasDbXref	ICD9:759.89		semapv:UnspecifiedMatching	MONDO	ICD9
MONDO:0013127	asphyxiating thoracic dystrophy 3	oio:hasDbXref	MESH:C537602		semapv:UnspecifiedMatching	MONDO	MESH
MONDO:0013127	asphyxiating thoracic dystrophy 3	oio:hasDbXref	NCIT:C163755		semapv:UnspecifiedMatching	MONDO	NCIT
MONDO:0013127	asphyxiating thoracic dystrophy 3	oio:hasDbXref	OMIM:613091		semapv:UnspecifiedMatching	MONDO	OMIM
MONDO:0013127	asphyxiating thoracic dystrophy 3	oio:hasDbXref	Orphanet:93270		semapv:UnspecifiedMatching	MONDO	Orphanet
MONDO:0013127	asphyxiating thoracic dystrophy 3	oio:hasDbXref	Orphanet:93271		semapv:UnspecifiedMatching	MONDO	Orphanet
MONDO:0013127	asphyxiating thoracic dystrophy 3	oio:hasDbXref	SCTID:254051008		semapv:UnspecifiedMatching	MONDO	SCTID
MONDO:0013127	asphyxiating thoracic dystrophy 3	oio:hasDbXref	SCTID:27330009		semapv:UnspecifiedMatching	MONDO	SCTID
MONDO:0013127	asphyxiating thoracic dystrophy 3	oio:hasDbXref	UMLS:C0432197		semapv:UnspecifiedMatching	MONDO	UMLS
MONDO:0013127	asphyxiating thoracic dystrophy 3	skos:exactMatch	<http://identifiers.org/mesh/C537602>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0013127	asphyxiating thoracic dystrophy 3	skos:exactMatch	<http://identifiers.org/snomedct/254051008>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0013127	asphyxiating thoracic dystrophy 3	skos:exactMatch	<http://linkedlifedata.com/resource/umls/id/C0432197>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0013127	asphyxiating thoracic dystrophy 3	skos:exactMatch	DOID:0050549		semapv:UnspecifiedMatching	MONDO	DOID
MONDO:0013127	asphyxiating thoracic dystrophy 3	skos:exactMatch	DOID:0110087		semapv:UnspecifiedMatching	MONDO	DOID
MONDO:0013127	asphyxiating thoracic dystrophy 3	skos:exactMatch	NCIT:C163755		semapv:UnspecifiedMatching	MONDO	NCIT
MONDO:0013127	asphyxiating thoracic dystrophy 3	skos:exactMatch	OMIM:613091		semapv:UnspecifiedMatching	MONDO	OMIM
MONDO:0013127	asphyxiating thoracic dystrophy 3	skos:exactMatch	ORDO:93270		semapv:UnspecifiedMatching	MONDO	ORDO
MONDO:0013127	asphyxiating thoracic dystrophy 3	skos:exactMatch	ORDO:93271		semapv:UnspecifiedMatching	MONDO	ORDO
MONDO:0013128	familial juvenile hyperuricemic nephropathy type 2	oio:hasDbXref	GARD:0013461		semapv:UnspecifiedMatching	MONDO	GARD
MONDO:0013128	familial juvenile hyperuricemic nephropathy type 2	oio:hasDbXref	MESH:C567760		semapv:UnspecifiedMatching	MONDO	MESH
MONDO:0013128	familial juvenile hyperuricemic nephropathy type 2	oio:hasDbXref	OMIM:613092		semapv:UnspecifiedMatching	MONDO	OMIM
MONDO:0013128	familial juvenile hyperuricemic nephropathy type 2	oio:hasDbXref	Orphanet:217330		semapv:UnspecifiedMatching	MONDO	Orphanet
MONDO:0013128	familial juvenile hyperuricemic nephropathy type 2	oio:hasDbXref	SCTID:721840000		semapv:UnspecifiedMatching	MONDO	SCTID
MONDO:0013128	familial juvenile hyperuricemic nephropathy type 2	skos:exactMatch	<http://identifiers.org/mesh/C567760>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0013128	familial juvenile hyperuricemic nephropathy type 2	skos:exactMatch	<http://identifiers.org/snomedct/721840000>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0013128	familial juvenile hyperuricemic nephropathy type 2	skos:exactMatch	OMIM:613092		semapv:UnspecifiedMatching	MONDO	OMIM
MONDO:0013128	familial juvenile hyperuricemic nephropathy type 2	skos:exactMatch	ORDO:217330		semapv:UnspecifiedMatching	MONDO	ORDO
MONDO:0013131	polycystic kidney disease 2	oio:hasDbXref	DOID:0110859		semapv:UnspecifiedMatching	MONDO	DOID
MONDO:0013131	polycystic kidney disease 2	oio:hasDbXref	NCIT:C123166		semapv:UnspecifiedMatching	MONDO	NCIT
MONDO:0013131	polycystic kidney disease 2	oio:hasDbXref	OMIM:613095		semapv:UnspecifiedMatching	MONDO	OMIM
MONDO:0013131	polycystic kidney disease 2	oio:hasDbXref	SCTID:253879006		semapv:UnspecifiedMatching	MONDO	SCTID
MONDO:0013131	polycystic kidney disease 2	oio:hasDbXref	UMLS:C2751306		semapv:UnspecifiedMatching	MONDO	UMLS
MONDO:0013131	polycystic kidney disease 2	skos:exactMatch	<http://identifiers.org/snomedct/253879006>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0013131	polycystic kidney disease 2	skos:exactMatch	<http://linkedlifedata.com/resource/umls/id/C2751306>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0013131	polycystic kidney disease 2	skos:exactMatch	DOID:0110859		semapv:UnspecifiedMatching	MONDO	DOID
MONDO:0013131	polycystic kidney disease 2	skos:exactMatch	NCIT:C123166		semapv:UnspecifiedMatching	MONDO	NCIT
MONDO:0013131	polycystic kidney disease 2	skos:exactMatch	OMIM:613095		semapv:UnspecifiedMatching	MONDO	OMIM
MONDO:0013163	nephronophthisis-like nephropathy 1	oio:hasDbXref	DOID:0111117		semapv:UnspecifiedMatching	MONDO	DOID
MONDO:0013163	nephronophthisis-like nephropathy 1	oio:hasDbXref	OMIM:613159		semapv:UnspecifiedMatching	MONDO	OMIM
MONDO:0013163	nephronophthisis-like nephropathy 1	oio:hasDbXref	UMLS:C3150419		semapv:UnspecifiedMatching	MONDO	UMLS
MONDO:0013163	nephronophthisis-like nephropathy 1	skos:exactMatch	<http://linkedlifedata.com/resource/umls/id/C3150419>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0013163	nephronophthisis-like nephropathy 1	skos:exactMatch	DOID:0111117		semapv:UnspecifiedMatching	MONDO	DOID
MONDO:0013163	nephronophthisis-like nephropathy 1	skos:exactMatch	OMIM:613159		semapv:UnspecifiedMatching	MONDO	OMIM
MONDO:0013191	focal segmental glomerulosclerosis 5	oio:hasDbXref	DOID:0111130		semapv:UnspecifiedMatching	MONDO	DOID
MONDO:0013191	focal segmental glomerulosclerosis 5	oio:hasDbXref	MESH:C567687		semapv:UnspecifiedMatching	MONDO	MESH
MONDO:0013191	focal segmental glomerulosclerosis 5	oio:hasDbXref	OMIM:613237		semapv:UnspecifiedMatching	MONDO	OMIM
MONDO:0013191	focal segmental glomerulosclerosis 5	oio:hasDbXref	UMLS:C2750475		semapv:UnspecifiedMatching	MONDO	UMLS
MONDO:0013191	focal segmental glomerulosclerosis 5	skos:exactMatch	<http://identifiers.org/mesh/C567687>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0013191	focal segmental glomerulosclerosis 5	skos:exactMatch	<http://linkedlifedata.com/resource/umls/id/C2750475>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0013191	focal segmental glomerulosclerosis 5	skos:exactMatch	DOID:0111130		semapv:UnspecifiedMatching	MONDO	DOID
MONDO:0013191	focal segmental glomerulosclerosis 5	skos:exactMatch	OMIM:613237		semapv:UnspecifiedMatching	MONDO	OMIM
MONDO:0013247	Fanconi renotubular syndrome 2	oio:hasDbXref	DOID:0080758		semapv:UnspecifiedMatching	MONDO	DOID
MONDO:0013247	Fanconi renotubular syndrome 2	oio:hasDbXref	OMIM:613388		semapv:UnspecifiedMatching	MONDO	OMIM
MONDO:0013247	Fanconi renotubular syndrome 2	oio:hasDbXref	UMLS:C3150652		semapv:UnspecifiedMatching	MONDO	UMLS
MONDO:0013247	Fanconi renotubular syndrome 2	skos:exactMatch	<http://linkedlifedata.com/resource/umls/id/C3150652>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0013247	Fanconi renotubular syndrome 2	skos:exactMatch	DOID:0080758		semapv:UnspecifiedMatching	MONDO	DOID
MONDO:0013247	Fanconi renotubular syndrome 2	skos:exactMatch	OMIM:613388		semapv:UnspecifiedMatching	MONDO	OMIM
MONDO:0013302	nephronophthisis 11	oio:hasDbXref	DOID:0111118		semapv:UnspecifiedMatching	MONDO	DOID
MONDO:0013302	nephronophthisis 11	oio:hasDbXref	OMIM:613550		semapv:UnspecifiedMatching	MONDO	OMIM
MONDO:0013302	nephronophthisis 11	oio:hasDbXref	UMLS:C3150796		semapv:UnspecifiedMatching	MONDO	UMLS
MONDO:0013302	nephronophthisis 11	skos:exactMatch	<http://linkedlifedata.com/resource/umls/id/C3150796>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0013302	nephronophthisis 11	skos:exactMatch	DOID:0111118		semapv:UnspecifiedMatching	MONDO	DOID
MONDO:0013302	nephronophthisis 11	skos:exactMatch	OMIM:613550		semapv:UnspecifiedMatching	MONDO	OMIM
MONDO:0013323	cranioectodermal dysplasia 2	oio:hasDbXref	DOID:0080804		semapv:UnspecifiedMatching	MONDO	DOID
MONDO:0013323	cranioectodermal dysplasia 2	oio:hasDbXref	OMIM:613610		semapv:UnspecifiedMatching	MONDO	OMIM
MONDO:0013323	cranioectodermal dysplasia 2	oio:hasDbXref	UMLS:C3150874		semapv:UnspecifiedMatching	MONDO	UMLS
MONDO:0013323	cranioectodermal dysplasia 2	skos:exactMatch	<http://linkedlifedata.com/resource/umls/id/C3150874>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0013323	cranioectodermal dysplasia 2	skos:exactMatch	DOID:0080804		semapv:UnspecifiedMatching	MONDO	DOID
MONDO:0013323	cranioectodermal dysplasia 2	skos:exactMatch	OMIM:613610		semapv:UnspecifiedMatching	MONDO	OMIM
MONDO:0013326	Senior-Loken syndrome 7	oio:hasDbXref	OMIM:613615		semapv:UnspecifiedMatching	MONDO	OMIM
MONDO:0013326	Senior-Loken syndrome 7	oio:hasDbXref	UMLS:C3150877		semapv:UnspecifiedMatching	MONDO	UMLS
MONDO:0013326	Senior-Loken syndrome 7	skos:exactMatch	<http://linkedlifedata.com/resource/umls/id/C3150877>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0013326	Senior-Loken syndrome 7	skos:exactMatch	OMIM:613615		semapv:UnspecifiedMatching	MONDO	OMIM
MONDO:0013441	asphyxiating thoracic dystrophy 4	oio:hasDbXref	DOID:0110088		semapv:UnspecifiedMatching	MONDO	DOID
MONDO:0013441	asphyxiating thoracic dystrophy 4	oio:hasDbXref	OMIM:613819		semapv:UnspecifiedMatching	MONDO	OMIM
MONDO:0013441	asphyxiating thoracic dystrophy 4	oio:hasDbXref	UMLS:C3151185		semapv:UnspecifiedMatching	MONDO	UMLS
MONDO:0013441	asphyxiating thoracic dystrophy 4	skos:exactMatch	<http://linkedlifedata.com/resource/umls/id/C3151185>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0013441	asphyxiating thoracic dystrophy 4	skos:exactMatch	DOID:0110088		semapv:UnspecifiedMatching	MONDO	DOID
MONDO:0013441	asphyxiating thoracic dystrophy 4	skos:exactMatch	OMIM:613819		semapv:UnspecifiedMatching	MONDO	OMIM
MONDO:0013442	nephronophthisis 12	oio:hasDbXref	DOID:0111119		semapv:UnspecifiedMatching	MONDO	DOID
MONDO:0013442	nephronophthisis 12	oio:hasDbXref	OMIM:613820		semapv:UnspecifiedMatching	MONDO	OMIM
MONDO:0013442	nephronophthisis 12	oio:hasDbXref	UMLS:C3151186		semapv:UnspecifiedMatching	MONDO	UMLS
MONDO:0013442	nephronophthisis 12	skos:exactMatch	<http://linkedlifedata.com/resource/umls/id/C3151186>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0013442	nephronophthisis 12	skos:exactMatch	DOID:0111119		semapv:UnspecifiedMatching	MONDO	DOID
MONDO:0013442	nephronophthisis 12	skos:exactMatch	OMIM:613820		semapv:UnspecifiedMatching	MONDO	OMIM
MONDO:0013444	nephronophthisis 9	oio:hasDbXref	DOID:0111120		semapv:UnspecifiedMatching	MONDO	DOID
MONDO:0013444	nephronophthisis 9	oio:hasDbXref	OMIM:613824		semapv:UnspecifiedMatching	MONDO	OMIM
MONDO:0013444	nephronophthisis 9	oio:hasDbXref	UMLS:C3151188		semapv:UnspecifiedMatching	MONDO	UMLS
MONDO:0013444	nephronophthisis 9	skos:exactMatch	<http://linkedlifedata.com/resource/umls/id/C3151188>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0013444	nephronophthisis 9	skos:exactMatch	DOID:0111120		semapv:UnspecifiedMatching	MONDO	DOID
MONDO:0013444	nephronophthisis 9	skos:exactMatch	OMIM:613824		semapv:UnspecifiedMatching	MONDO	OMIM
MONDO:0013458	hyperuricemia-pulmonary hypertension-renal failure-alkalosis syndrome	oio:hasDbXref	OMIM:613845		semapv:UnspecifiedMatching	MONDO	OMIM
MONDO:0013458	hyperuricemia-pulmonary hypertension-renal failure-alkalosis syndrome	oio:hasDbXref	Orphanet:363694		semapv:UnspecifiedMatching	MONDO	Orphanet
MONDO:0013458	hyperuricemia-pulmonary hypertension-renal failure-alkalosis syndrome	oio:hasDbXref	UMLS:C3151209		semapv:UnspecifiedMatching	MONDO	UMLS
MONDO:0013458	hyperuricemia-pulmonary hypertension-renal failure-alkalosis syndrome	skos:exactMatch	<http://linkedlifedata.com/resource/umls/id/C3151209>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0013458	hyperuricemia-pulmonary hypertension-renal failure-alkalosis syndrome	skos:exactMatch	OMIM:613845		semapv:UnspecifiedMatching	MONDO	OMIM
